# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
148.2066,0.0547
148.2107,0.0560
148.2149,0.0560
148.2190,0.0547
148.2231,0.0572
148.2273,0.0534
148.2314,0.0534
148.2355,0.0534
148.2397,0.0496
148.2438,0.0521
148.2479,0.0496
148.2521,0.0534
148.2562,0.0521
148.2603,0.0547
148.2645,0.0547
148.2686,0.0547
148.2727,0.0585
148.2769,0.0572
148.2810,0.0585
148.2851,0.0560
148.2892,0.0598
148.2934,0.0572
148.2975,0.0560
148.3016,0.0572
148.3058,0.0547
148.3099,0.0572
148.3140,0.0572
148.3182,0.0585
148.3223,0.0547
148.3264,0.0585
148.3306,0.0572
148.3347,0.0572
148.3388,0.0560
148.3430,0.0572
148.3471,0.0572
148.3512,0.0585
148.3554,0.0585
148.3595,0.0585
148.3636,0.0572
148.3678,0.0534
148.3719,0.0585
148.3760,0.0560
148.3802,0.0534
148.3843,0.0547
148.3884,0.0547
148.3926,0.0521
148.3967,0.0534
148.4008,0.0547
148.4050,0.0560
148.4091,0.0560
148.4132,0.0547
148.4173,0.0547
148.4215,0.0547
148.4256,0.0560
148.4297,0.0547
148.4339,0.0572
148.4380,0.0547
148.4421,0.0547
148.4463,0.0572
148.4504,0.0572
148.4545,0.0560
148.4587,0.0547
148.4628,0.0572
148.4669,0.0572
148.4711,0.0547
148.4752,0.0560
148.4793,0.0560
148.4835,0.0560
148.4876,0.0560
148.4917,0.0560
148.4959,0.0560
148.5000,0.0560
148.5041,0.0560
148.5083,0.0547
148.5124,0.0547
148.5165,0.0534
148.5207,0.0547
148.5248,0.0547
148.5289,0.0572
148.5331,0.0572
148.5372,0.0560
148.5413,0.0560
148.5454,0.0572
148.5496,0.0572
148.5537,0.0572
148.5578,0.0572
148.5620,0.0547
148.5661,0.0547
148.5702,0.0560
148.5744,0.0560
148.5785,0.0560
148.5826,0.0547
148.5868,0.0547
148.5909,0.0560
148.5950,0.0560
148.5992,0.0560
148.6033,0.0534
148.6074,0.0560
148.6116,0.0560
148.6157,0.0560
148.6198,0.0547
148.6240,0.0547
148.6281,0.0560
148.6322,0.0534
148.6364,0.0560
148.6405,0.0547
148.6446,0.0547
148.6488,0.0572
148.6529,0.0572
148.6570,0.0572
148.6612,0.0560
148.6653,0.0598
148.6694,0.0585
148.6735,0.0598
148.6777,0.0572
148.6818,0.0572
148.6859,0.0560
148.6901,0.0560
148.6942,0.0534
148.6983,0.0521
148.7025,0.0547
148.7066,0.0572
148.7107,0.0560
148.7149,0.0547
148.7190,0.0547
148.7231,0.0534
148.7273,0.0560
148.7314,0.0560
148.7355,0.0560
148.7397,0.0547
148.7438,0.0560
148.7479,0.0598
148.7521,0.0585
148.7562,0.0560
148.7603,0.0598
148.7645,0.0560
148.7686,0.0585
148.7727,0.0585
148.7769,0.0585
148.7810,0.0572
148.7851,0.0572
148.7892,0.0572
148.7934,0.0560
148.7975,0.0572
148.8016,0.0560
148.8058,0.0547
148.8099,0.0547
148.8140,0.0534
148.8182,0.0560
148.8223,0.0547
148.8264,0.0560
148.8306,0.0560
148.8347,0.0547
148.8388,0.0547
148.8430,0.0560
148.8471,0.0547
148.8512,0.0534
148.8554,0.0521
148.8595,0.0521
148.8636,0.0534
148.8678,0.0534
148.8719,0.0521
148.8760,0.0521
148.8802,0.0521
148.8843,0.0572
148.8884,0.0560
148.8926,0.0547
148.8967,0.0534
148.9008,0.0560
148.9050,0.0572
148.9091,0.0547
148.9132,0.0547
148.9173,0.0521
148.9215,0.0560
148.9256,0.0560
148.9297,0.0560
148.9339,0.0560
148.9380,0.0560
148.9421,0.0572
148.9463,0.0547
148.9504,0.0572
148.9545,0.0547
148.9587,0.0560
148.9628,0.0560
148.9669,0.0547
148.9711,0.0560
148.9752,0.0572
148.9793,0.0610
148.9835,0.0585
148.9876,0.0534
148.9917,0.0560
148.9959,0.0572
149.0000,0.0572
149.0041,0.0572
149.0083,0.0560
149.0124,0.0598
149.0165,0.0585
149.0207,0.0572
149.0248,0.0560
149.0289,0.0572
149.0331,0.0560
149.0372,0.0572
149.0413,0.0572
149.0454,0.0534
149.0496,0.0572
149.0537,0.0572
149.0578,0.0572
149.0620,0.0547
149.0661,0.0547
149.0702,0.0521
149.0744,0.0496
149.0785,0.0521
149.0826,0.0534
149.0868,0.0521
149.0909,0.0534
149.0950,0.0572
149.0992,0.0572
149.1033,0.0521
149.1074,0.0585
149.1116,0.0598
149.1157,0.0585
149.1198,0.0560
149.1240,0.0572
149.1281,0.0598
149.1322,0.0572
149.1364,0.0534
149.1405,0.0572
149.1446,0.0585
149.1488,0.0560
149.1529,0.0547
149.1570,0.0534
149.1612,0.0534
149.1653,0.0560
149.1694,0.0547
149.1735,0.0572
149.1777,0.0585
149.1818,0.0598
149.1859,0.0598
149.1901,0.0598
149.1942,0.0610
149.1983,0.0598
149.2025,0.0598
149.2066,0.0585
149.2107,0.0572
149.2149,0.0572
149.2190,0.0547
149.2231,0.0547
149.2273,0.0572
149.2314,0.0521
149.2355,0.0521
149.2397,0.0521
149.2438,0.0534
149.2479,0.0547
149.2521,0.0521
149.2562,0.0560
149.2603,0.0585
149.2645,0.0598
149.2686,0.0572
149.2727,0.0598
149.2769,0.0572
149.2810,0.0560
149.2851,0.0572
149.2892,0.0560
149.2934,0.0509
149.2975,0.0598
149.3016,0.0560
149.3058,0.0534
149.3099,0.0547
149.3140,0.0547
149.3182,0.0547
149.3223,0.0560
149.3264,0.0585
149.3306,0.0585
149.3347,0.0585
149.3388,0.0585
149.3430,0.0598
149.3471,0.0572
149.3512,0.0560
149.3554,0.0560
149.3595,0.0547
149.3636,0.0547
149.3678,0.0547
149.3719,0.0534
149.3760,0.0560
149.3802,0.0547
149.3843,0.0560
149.3884,0.0572
149.3926,0.0547
149.3967,0.0560
149.4008,0.0572
149.4050,0.0560
149.4091,0.0534
149.4132,0.0534
149.4173,0.0560
149.4215,0.0560
149.4256,0.0636
149.4297,0.0598
149.4339,0.0572
149.4380,0.0547
149.4421,0.0623
149.4463,0.0598
149.4504,0.0547
149.4545,0.0534
149.4587,0.0560
149.4628,0.0560
149.4669,0.0585
149.4711,0.0560
149.4752,0.0572
149.4793,0.0585
149.4835,0.0572
149.4876,0.0547
149.4917,0.0572
149.4959,0.0572
149.5000,0.0560
149.5041,0.0572
149.5083,0.0572
149.5124,0.0547
149.5165,0.0572
149.5207,0.0572
149.5248,0.0572
149.5289,0.0560
149.5331,0.0560
149.5372,0.0560
149.5413,0.0572
149.5454,0.0572
149.5496,0.0534
149.5537,0.0547
149.5578,0.0560
149.5620,0.0547
149.5661,0.0521
149.5702,0.0521
149.5744,0.0547
149.5785,0.0585
149.5826,0.0547
149.5868,0.0547
149.5909,0.0509
149.5950,0.0560
149.5992,0.0534
149.6033,0.0560
149.6074,0.0572
149.6116,0.0585
149.6157,0.0598
149.6198,0.0572
149.6240,0.0585
149.6281,0.0585
149.6322,0.0560
149.6364,0.0572
149.6405,0.0534
149.6446,0.0547
149.6488,0.0521
149.6529,0.0572
149.6570,0.0547
149.6612,0.0534
149.6653,0.0547
149.6694,0.0560
149.6735,0.0560
149.6777,0.0521
149.6818,0.0560
149.6859,0.0572
149.6901,0.0585
149.6942,0.0547
149.6983,0.0560
149.7025,0.0572
149.7066,0.0534
149.7107,0.0534
149.7149,0.0547
149.7190,0.0560
149.7231,0.0560
149.7273,0.0560
149.7314,0.0560
149.7355,0.0547
149.7397,0.0547
149.7438,0.0585
149.7479,0.0560
149.7521,0.0521
149.7562,0.0534
149.7603,0.0534
149.7645,0.0572
149.7686,0.0560
149.7727,0.0560
149.7769,0.0560
149.7810,0.0585
149.7851,0.0572
149.7892,0.0572
149.7934,0.0572
149.7975,0.0560
149.8016,0.0560
149.8058,0.0585
149.8099,0.0585
149.8140,0.0534
149.8182,0.0572
149.8223,0.0572
149.8264,0.0560
149.8306,0.0560
149.8347,0.0560
149.8388,0.0560
149.8430,0.0572
149.8471,0.0572
149.8512,0.0572
149.8554,0.0585
149.8595,0.0547
149.8636,0.0572
149.8678,0.0560
149.8719,0.0547
149.8760,0.0572
149.8802,0.0547
149.8843,0.0547
149.8884,0.0547
149.8926,0.0572
149.8967,0.0560
149.9008,0.0534
149.9050,0.0547
149.9091,0.0521
149.9132,0.0560
149.9173,0.0547
149.9215,0.0585
149.9256,0.0560
149.9297,0.0572
149.9339,0.0585
149.9380,0.0610
149.9421,0.0585
149.9463,0.0572
149.9504,0.0572
149.9545,0.0560
149.9587,0.0547
149.9628,0.0585
149.9669,0.0572
149.9711,0.0560
149.9752,0.0534
149.9793,0.0534
149.9835,0.0572
149.9876,0.0572
149.9917,0.0572
149.9959,0.0560
150.0000,0.0547
150.0041,0.0572
150.0083,0.0572
150.0124,0.0534
150.0165,0.0534
150.0207,0.0534
150.0248,0.0547
150.0289,0.0547
150.0331,0.0534
150.0372,0.0547
150.0413,0.0560
150.0454,0.0560
150.0496,0.0572
150.0537,0.0547
150.0578,0.0547
150.0620,0.0547
150.0661,0.0547
150.0702,0.0521
150.0744,0.0534
150.0785,0.0509
150.0826,0.0534
150.0868,0.0547
150.0909,0.0534
150.0950,0.0560
150.0992,0.0547
150.1033,0.0560
150.1074,0.0572
150.1116,0.0547
150.1157,0.0534
150.1198,0.0547
150.1240,0.0547
150.1281,0.0560
150.1322,0.0547
150.1364,0.0547
150.1405,0.0547
150.1446,0.0572
150.1488,0.0547
150.1529,0.0560
150.1570,0.0547
150.1612,0.0560
150.1653,0.0572
150.1694,0.0560
150.1735,0.0560
150.1777,0.0560
150.1818,0.0585
150.1859,0.0560
150.1901,0.0547
150.1942,0.0521
150.1983,0.0585
150.2025,0.0585
150.2066,0.0534
150.2107,0.0534
150.2149,0.0534
150.2190,0.0547
150.2231,0.0560
150.2273,0.0534
150.2314,0.0572
150.2355,0.0534
150.2397,0.0585
150.2438,0.0560
150.2479,0.0585
150.2521,0.0560
150.2562,0.0585
150.2603,0.0598
150.2645,0.0572
150.2686,0.0598
150.2727,0.0547
150.2769,0.0572
150.2810,0.0560
150.2851,0.0547
150.2892,0.0521
150.2934,0.0560
150.2975,0.0572
150.3016,0.0560
150.3058,0.0572
150.3099,0.0585
150.3140,0.0572
150.3182,0.0572
150.3223,0.0572
150.3264,0.0598
150.3306,0.0585
150.3347,0.0585
150.3388,0.0585
150.3430,0.0572
150.3471,0.0560
150.3512,0.0572
150.3554,0.0560
150.3595,0.0560
150.3636,0.0560
150.3678,0.0547
150.3719,0.0560
150.3760,0.0560
150.3802,0.0572
150.3843,0.0547
150.3884,0.0547
150.3926,0.0560
150.3967,0.0585
150.4008,0.0572
150.4050,0.0560
150.4091,0.0572
150.4132,0.0572
150.4173,0.0572
150.4215,0.0560
150.4256,0.0572
150.4297,0.0572
150.4339,0.0560
150.4380,0.0547
150.4421,0.0560
150.4463,0.0585
150.4504,0.0572
150.4545,0.0534
150.4587,0.0547
150.4628,0.0534
150.4669,0.0560
150.4711,0.0521
150.4752,0.0534
150.4793,0.0534
150.4835,0.0509
150.4876,0.0547
150.4917,0.0547
150.4959,0.0547
150.5000,0.0534
150.5041,0.0572
150.5083,0.0572
150.5124,0.0572
150.5165,0.0598
150.5207,0.0572
150.5248,0.0585
150.5289,0.0572
150.5331,0.0585
150.5372,0.0572
150.5413,0.0534
150.5454,0.0534
150.5496,0.0560
150.5537,0.0534
150.5578,0.0534
150.5620,0.0534
150.5661,0.0560
150.5702,0.0547
150.5744,0.0534
150.5785,0.0560
150.5826,0.0585
150.5868,0.0585
150.5909,0.0585
150.5950,0.0560
150.5992,0.0598
150.6033,0.0572
150.6074,0.0585
150.6116,0.0572
150.6157,0.0547
150.6198,0.0572
150.6240,0.0572
150.6281,0.0547
150.6322,0.0547
150.6364,0.0547
150.6405,0.0547
150.6446,0.0560
150.6488,0.0547
150.6529,0.0560
150.6570,0.0560
150.6612,0.0560
150.6653,0.0547
150.6694,0.0560
150.6735,0.0547
150.6777,0.0560
150.6818,0.0534
150.6859,0.0560
150.6901,0.0534
150.6942,0.0560
150.6983,0.0534
150.7025,0.0534
150.7066,0.0560
150.7107,0.0572
150.7149,0.0572
150.7190,0.0560
150.7231,0.0560
150.7273,0.0560
150.7314,0.0572
150.7355,0.0560
150.7397,0.0547
150.7438,0.0560
150.7479,0.0547
150.7521,0.0534
150.7562,0.0534
150.7603,0.0585
150.7645,0.0560
150.7686,0.0547
150.7727,0.0534
150.7769,0.0560
150.7810,0.0585
150.7851,0.0585
150.7892,0.0547
150.7934,0.0560
150.7975,0.0534
150.8016,0.0560
150.8058,0.0521
150.8099,0.0547
150.8140,0.0560
150.8182,0.0534
150.8223,0.0560
150.8264,0.0560
150.8306,0.0572
150.8347,0.0560
150.8388,0.0572
150.8430,0.0572
150.8471,0.0585
150.8512,0.0560
150.8554,0.0585
150.8595,0.0560
150.8636,0.0547
150.8678,0.0547
150.8719,0.0547
150.8760,0.0560
150.8802,0.0547
150.8843,0.0534
150.8884,0.0585
150.8926,0.0534
150.8967,0.0496
150.9008,0.0521
150.9050,0.0521
150.9091,0.0534
150.9132,0.0521
150.9173,0.0547
150.9215,0.0572
150.9256,0.0572
150.9297,0.0585
150.9339,0.0560
150.9380,0.0547
150.9421,0.0572
150.9463,0.0585
150.9504,0.0572
150.9545,0.0598
150.9587,0.0534
150.9628,0.0598
150.9669,0.0572
150.9711,0.0598
150.9752,0.0547
150.9793,0.0547
150.9835,0.0572
150.9876,0.0560
150.9917,0.0560
150.9959,0.0534
151.0000,0.0560
151.0041,0.0560
151.0083,0.0585
151.0124,0.0572
151.0165,0.0560
151.0207,0.0572
151.0248,0.0572
151.0289,0.0560
151.0331,0.0547
151.0372,0.0547
151.0413,0.0560
151.0454,0.0547
151.0496,0.0547
151.0537,0.0547
151.0578,0.0547
151.0620,0.0547
151.0661,0.0572
151.0702,0.0585
151.0744,0.0572
151.0785,0.0572
151.0826,0.0521
151.0868,0.0534
151.0909,0.0534
151.0950,0.0560
151.0992,0.0534
151.1033,0.0560
151.1074,0.0560
151.1116,0.0560
151.1157,0.0547
151.1198,0.0547
151.1240,0.0572
151.1281,0.0560
151.1322,0.0598
151.1364,0.0585
151.1405,0.0598
151.1446,0.0610
151.1488,0.0572
151.1529,0.0572
151.1570,0.0585
151.1612,0.0572
151.1653,0.0572
151.1694,0.0547
151.1735,0.0585
151.1777,0.0560
151.1818,0.0547
151.1859,0.0560
151.1901,0.0560
151.1942,0.0547
151.1983,0.0572
151.2025,0.0610
151.2066,0.0572
151.2107,0.0560
151.2149,0.0560
151.2190,0.0572
151.2231,0.0560
151.2273,0.0585
151.2314,0.0560
151.2355,0.0547
151.2397,0.0534
151.2438,0.0547
151.2479,0.0509
151.2521,0.0496
151.2562,0.0521
151.2603,0.0521
151.2645,0.0534
151.2686,0.0534
151.2727,0.0509
151.2769,0.0534
151.2810,0.0547
151.2851,0.0572
151.2892,0.0560
151.2934,0.0547
151.2975,0.0585
151.3016,0.0572
151.3058,0.0534
151.3099,0.0560
151.3140,0.0560
151.3182,0.0572
151.3223,0.0547
151.3264,0.0547
151.3306,0.0560
151.3347,0.0547
151.3388,0.0560
151.3430,0.0534
151.3471,0.0521
151.3512,0.0560
151.3554,0.0547
151.3595,0.0547
151.3636,0.0534
151.3678,0.0560
151.3719,0.0560
151.3760,0.0547
151.3802,0.0585
151.3843,0.0560
151.3884,0.0598
151.3926,0.0585
151.3967,0.0560
151.4008,0.0534
151.4050,0.0521
151.4091,0.0560
151.4132,0.0509
151.4173,0.0509
151.4215,0.0509
151.4256,0.0547
151.4297,0.0598
151.4339,0.0560
151.4380,0.0534
151.4421,0.0560
151.4463,0.0560
151.4504,0.0560
151.4545,0.0560
151.4587,0.0547
151.4628,0.0547
151.4669,0.0572
151.4711,0.0560
151.4752,0.0560
151.4793,0.0534
151.4835,0.0585
151.4876,0.0560
151.4917,0.0598
151.4959,0.0572
151.5000,0.0547
151.5041,0.0547
151.5083,0.0585
151.5124,0.0560
151.5165,0.0521
151.5207,0.0547
151.5248,0.0547
151.5289,0.0560
151.5331,0.0534
151.5372,0.0547
151.5413,0.0585
151.5454,0.0560
151.5496,0.0585
151.5537,0.0585
151.5578,0.0572
151.5620,0.0560
151.5661,0.0585
151.5702,0.0560
151.5744,0.0560
151.5785,0.0521
151.5826,0.0560
151.5868,0.0547
151.5909,0.0585
151.5950,0.0534
151.5992,0.0572
151.6033,0.0547
151.6074,0.0636
151.6116,0.0598
151.6157,0.0547
151.6198,0.0547
151.6240,0.0560
151.6281,0.0572
151.6322,0.0560
151.6364,0.0547
151.6405,0.0547
151.6446,0.0547
151.6488,0.0585
151.6529,0.0547
151.6570,0.0585
151.6612,0.0572
151.6653,0.0623
151.6694,0.0560
151.6735,0.0560
151.6777,0.0547
151.6818,0.0572
151.6859,0.0598
151.6901,0.0521
151.6942,0.0560
151.6983,0.0585
151.7025,0.0598
151.7066,0.0610
151.7107,0.0560
151.7149,0.0572
151.7190,0.0585
151.7231,0.0585
151.7273,0.0585
151.7314,0.0534
151.7355,0.0534
151.7397,0.0585
151.7438,0.0547
151.7479,0.0534
151.7521,0.0534
151.7562,0.0534
151.7603,0.0560
151.7645,0.0598
151.7686,0.0572
151.7727,0.0560
151.7769,0.0547
151.7810,0.0560
151.7851,0.0598
151.7892,0.0560
151.7934,0.0547
151.7975,0.0534
151.8016,0.0560
151.8058,0.0572
151.8099,0.0572
151.8140,0.0560
151.8182,0.0572
151.8223,0.0585
151.8264,0.0572
151.8306,0.0598
151.8347,0.0585
151.8388,0.0547
151.8430,0.0572
151.8471,0.0560
151.8512,0.0547
151.8554,0.0547
151.8595,0.0585
151.8636,0.0534
151.8678,0.0547
151.8719,0.0560
151.8760,0.0572
151.8802,0.0572
151.8843,0.0547
151.8884,0.0547
151.8926,0.0610
151.8967,0.0560
151.9008,0.0547
151.9050,0.0547
151.9091,0.0560
151.9132,0.0585
151.9173,0.0534
151.9215,0.0521
151.9256,0.0534
151.9297,0.0547
151.9339,0.0547
151.9380,0.0547
151.9421,0.0572
151.9463,0.0572
151.9504,0.0610
151.9545,0.0598
151.9587,0.0623
151.9628,0.0572
151.9669,0.0585
151.9711,0.0572
151.9752,0.0547
151.9793,0.0534
151.9835,0.0547
151.9876,0.0547
151.9917,0.0521
151.9959,0.0547
152.0000,0.0598
152.0041,0.0560
152.0083,0.0572
152.0124,0.0560
152.0165,0.0560
152.0207,0.0547
152.0248,0.0572
152.0289,0.0585
152.0331,0.0585
152.0372,0.0572
152.0413,0.0585
152.0454,0.0598
152.0496,0.0585
152.0537,0.0598
152.0578,0.0572
152.0620,0.0534
152.0661,0.0560
152.0702,0.0521
152.0744,0.0509
152.0785,0.0496
152.0826,0.0509
152.0868,0.0521
152.0909,0.0534
152.0950,0.0521
152.0992,0.0572
152.1033,0.0572
152.1074,0.0560
152.1116,0.0585
152.1157,0.0585
152.1198,0.0585
152.1240,0.0547
152.1281,0.0560
152.1322,0.0534
152.1364,0.0534
152.1405,0.0572
152.1446,0.0598
152.1488,0.0572
152.1529,0.0585
152.1570,0.0572
152.1612,0.0585
152.1653,0.0572
152.1694,0.0598
152.1735,0.0560
152.1777,0.0547
152.1818,0.0547
152.1859,0.0547
152.1901,0.0560
152.1942,0.0521
152.1983,0.0560
152.2025,0.0547
152.2066,0.0572
152.2107,0.0585
152.2149,0.0572
152.2190,0.0572
152.2231,0.0572
152.2273,0.0585
152.2314,0.0572
152.2355,0.0560
152.2397,0.0547
152.2438,0.0509
152.2479,0.0572
152.2521,0.0547
152.2562,0.0534
152.2603,0.0534
152.2645,0.0560
152.2686,0.0572
152.2727,0.0610
152.2769,0.0585
152.2810,0.0547
152.2851,0.0585
152.2892,0.0610
152.2934,0.0598
152.2975,0.0547
152.3016,0.0534
152.3058,0.0547
152.3099,0.0572
152.3140,0.0572
152.3182,0.0560
152.3223,0.0547
152.3264,0.0572
152.3306,0.0547
152.3347,0.0572
152.3388,0.0572
152.3430,0.0572
152.3471,0.0547
152.3512,0.0547
152.3554,0.0534
152.3595,0.0572
152.3636,0.0534
152.3678,0.0572
152.3719,0.0585
152.3760,0.0572
152.3802,0.0572
152.3843,0.0598
152.3884,0.0534
152.3926,0.0560
152.3967,0.0547
152.4008,0.0560
152.4050,0.0509
152.4091,0.0509
152.4132,0.0534
152.4173,0.0572
152.4215,0.0521
152.4256,0.0534
152.4297,0.0509
152.4339,0.0560
152.4380,0.0610
152.4421,0.0598
152.4463,0.0598
152.4504,0.0585
152.4545,0.0598
152.4587,0.0585
152.4628,0.0598
152.4669,0.0534
152.4711,0.0534
152.4752,0.0560
152.4793,0.0560
152.4835,0.0560
152.4876,0.0547
152.4917,0.0560
152.4959,0.0560
152.5000,0.0560
152.5041,0.0585
152.5083,0.0560
152.5124,0.0560
152.5165,0.0585
152.5207,0.0560
152.5248,0.0560
152.5289,0.0547
152.5331,0.0534
152.5372,0.0560
152.5413,0.0585
152.5454,0.0585
152.5496,0.0560
152.5537,0.0560
152.5578,0.0572
152.5620,0.0547
152.5661,0.0560
152.5702,0.0509
152.5744,0.0547
152.5785,0.0509
152.5826,0.0521
152.5868,0.0534
152.5909,0.0521
152.5950,0.0547
152.5992,0.0585
152.6033,0.0572
152.6074,0.0585
152.6116,0.0572
152.6157,0.0598
152.6198,0.0560
152.6240,0.0547
152.6281,0.0560
152.6322,0.0560
152.6364,0.0560
152.6405,0.0560
152.6446,0.0572
152.6488,0.0560
152.6529,0.0547
152.6570,0.0547
152.6612,0.0572
152.6653,0.0572
152.6694,0.0610
152.6735,0.0598
152.6777,0.0560
152.6818,0.0585
152.6859,0.0572
152.6901,0.0521
152.6942,0.0560
152.6983,0.0560
152.7025,0.0585
152.7066,0.0572
152.7107,0.0610
152.7149,0.0572
152.7190,0.0572
152.7231,0.0547
152.7273,0.0534
152.7314,0.0547
152.7355,0.0547
152.7397,0.0521
152.7438,0.0560
152.7479,0.0572
152.7521,0.0560
152.7562,0.0547
152.7603,0.0534
152.7645,0.0572
152.7686,0.0572
152.7727,0.0585
152.7769,0.0610
152.7810,0.0572
152.7851,0.0572
152.7892,0.0585
152.7934,0.0572
152.7975,0.0560
152.8016,0.0547
152.8058,0.0521
152.8099,0.0509
152.8140,0.0547
152.8182,0.0534
152.8223,0.0547
152.8264,0.0547
152.8306,0.0572
152.8347,0.0598
152.8388,0.0585
152.8430,0.0598
152.8471,0.0585
152.8512,0.0572
152.8554,0.0560
152.8595,0.0547
152.8636,0.0534
152.8678,0.0534
152.8719,0.0521
152.8760,0.0496
152.8802,0.0509
152.8843,0.0534
152.8884,0.0547
152.8926,0.0560
152.8967,0.0560
152.9008,0.0560
152.9050,0.0547
152.9091,0.0560
152.9132,0.0534
152.9173,0.0521
152.9215,0.0509
152.9256,0.0521
152.9297,0.0521
152.9339,0.0560
152.9380,0.0560
152.9421,0.0560
152.9463,0.0572
152.9504,0.0610
152.9545,0.0623
152.9587,0.0610
152.9628,0.0572
152.9669,0.0585
152.9711,0.0560
152.9752,0.0572
152.9793,0.0547
152.9835,0.0572
152.9876,0.0547
152.9917,0.0560
152.9959,0.0560
153.0000,0.0560
153.0041,0.0560
153.0083,0.0547
153.0124,0.0560
153.0165,0.0560
153.0207,0.0547
153.0248,0.0560
153.0289,0.0560
153.0331,0.0547
153.0372,0.0547
153.0413,0.0572
153.0454,0.0547
153.0496,0.0534
153.0537,0.0547
153.0578,0.0572
153.0620,0.0560
153.0661,0.0560
153.0702,0.0547
153.0744,0.0547
153.0785,0.0560
153.0826,0.0534
153.0868,0.0572
153.0909,0.0534
153.0950,0.0572
153.0992,0.0572
153.1033,0.0560
153.1074,0.0585
153.1116,0.0610
153.1157,0.0585
153.1198,0.0547
153.1240,0.0547
153.1281,0.0560
153.1322,0.0547
153.1364,0.0547
153.1405,0.0547
153.1446,0.0560
153.1488,0.0585
153.1529,0.0585
153.1570,0.0585
153.1612,0.0585
153.1653,0.0560
153.1694,0.0572
153.1735,0.0585
153.1777,0.0572
153.1818,0.0534
153.1859,0.0547
153.1901,0.0572
153.1942,0.0572
153.1983,0.0585
153.2025,0.0585
153.2066,0.0585
153.2107,0.0585
153.2149,0.0585
153.2190,0.0572
153.2231,0.0560
153.2273,0.0585
153.2314,0.0598
153.2355,0.0572
153.2397,0.0572
153.2438,0.0534
153.2479,0.0521
153.2521,0.0534
153.2562,0.0509
153.2603,0.0496
153.2645,0.0521
153.2686,0.0572
153.2727,0.0560
153.2769,0.0547
153.2810,0.0585
153.2851,0.0572
153.2892,0.0560
153.2934,0.0585
153.2975,0.0585
153.3016,0.0560
153.3058,0.0534
153.3099,0.0560
153.3140,0.0547
153.3182,0.0560
153.3223,0.0534
153.3264,0.0534
153.3306,0.0560
153.3347,0.0547
153.3388,0.0572
153.3430,0.0572
153.3471,0.0547
153.3512,0.0572
153.3554,0.0560
153.3595,0.0560
153.3636,0.0585
153.3678,0.0560
153.3719,0.0560
153.3760,0.0560
153.3802,0.0572
153.3843,0.0560
153.3884,0.0534
153.3926,0.0521
153.3967,0.0509
153.4008,0.0509
153.4050,0.0534
153.4091,0.0560
153.4132,0.0547
153.4173,0.0534
153.4215,0.0560
153.4256,0.0560
153.4297,0.0534
153.4339,0.0534
153.4380,0.0534
153.4421,0.0521
153.4463,0.0534
153.4504,0.0560
153.4545,0.0598
153.4587,0.0585
153.4628,0.0560
153.4669,0.0585
153.4711,0.0560
153.4752,0.0560
153.4793,0.0547
153.4835,0.0585
153.4876,0.0560
153.4917,0.0547
153.4959,0.0572
153.5000,0.0560
153.5041,0.0547
153.5083,0.0598
153.5124,0.0572
153.5165,0.0598
153.5207,0.0572
153.5248,0.0572
153.5289,0.0610
153.5331,0.0560
153.5372,0.0560
153.5413,0.0560
153.5454,0.0572
153.5496,0.0572
153.5537,0.0547
153.5578,0.0534
153.5620,0.0547
153.5661,0.0547
153.5702,0.0534
153.5744,0.0547
153.5785,0.0572
153.5826,0.0572
153.5868,0.0547
153.5909,0.0547
153.5950,0.0547
153.5992,0.0560
153.6033,0.0547
153.6074,0.0572
153.6116,0.0572
153.6157,0.0560
153.6198,0.0585
153.6240,0.0598
153.6281,0.0585
153.6322,0.0572
153.6364,0.0572
153.6405,0.0572
153.6446,0.0572
153.6488,0.0547
153.6529,0.0560
153.6570,0.0534
153.6612,0.0560
153.6653,0.0534
153.6694,0.0560
153.6735,0.0560
153.6777,0.0572
153.6818,0.0585
153.6859,0.0585
153.6901,0.0572
153.6942,0.0547
153.6983,0.0560
153.7025,0.0560
153.7066,0.0572
153.7107,0.0585
153.7149,0.0585
153.7190,0.0572
153.7231,0.0560
153.7273,0.0547
153.7314,0.0534
153.7355,0.0560
153.7397,0.0560
153.7438,0.0521
153.7479,0.0534
153.7521,0.0547
153.7562,0.0572
153.7603,0.0560
153.7645,0.0534
153.7686,0.0534
153.7727,0.0572
153.7769,0.0547
153.7810,0.0572
153.7851,0.0560
153.7892,0.0560
153.7934,0.0560
153.7975,0.0560
153.8016,0.0572
153.8058,0.0572
153.8099,0.0572
153.8140,0.0572
153.8182,0.0598
153.8223,0.0585
153.8264,0.0572
153.8306,0.0572
153.8347,0.0560
153.8388,0.0547
153.8430,0.0547
153.8471,0.0547
153.8512,0.0547
153.8554,0.0560
153.8595,0.0572
153.8636,0.0572
153.8678,0.0560
153.8719,0.0560
153.8760,0.0572
153.8802,0.0572
153.8843,0.0585
153.8884,0.0547
153.8926,0.0585
153.8967,0.0560
153.9008,0.0572
153.9050,0.0547
153.9091,0.0534
153.9132,0.0534
153.9173,0.0534
153.9215,0.0521
153.9256,0.0547
153.9297,0.0521
153.9339,0.0560
153.9380,0.0547
153.9421,0.0585
153.9463,0.0585
153.9504,0.0572
153.9545,0.0585
153.9587,0.0560
