# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
319.7521,2.5521
319.7562,2.5000
319.7603,2.4962
319.7644,2.4936
319.7686,2.4008
319.7727,2.4033
319.7768,2.3881
319.7810,2.3436
319.7851,2.4186
319.7892,2.5190
319.7934,2.5140
319.7975,2.4885
319.8016,2.5547
319.8058,2.5648
319.8099,2.4745
319.8140,2.5636
319.8182,2.5407
319.8223,2.4453
319.8264,2.4631
319.8306,2.5877
319.8347,2.6259
319.8388,2.6437
319.8430,2.6551
319.8471,2.7136
319.8512,2.7492
319.8554,2.8497
319.8595,2.9234
319.8636,2.9616
319.8678,2.9756
319.8719,2.8726
319.8760,2.7823
319.8802,2.8115
319.8843,2.7975
319.8884,2.8357
319.8925,2.8064
319.8967,2.7912
319.9008,2.8370
319.9049,2.9145
319.9091,2.7518
319.9132,2.8573
319.9173,2.9641
319.9215,2.9501
319.9256,3.0086
319.9297,3.0671
319.9339,3.0811
319.9380,3.0862
319.9421,3.0925
319.9463,2.9501
319.9504,2.9171
319.9545,2.8548
319.9587,2.9361
319.9628,2.9921
319.9669,3.0747
319.9711,2.8115
319.9752,2.7874
319.9793,2.9132
319.9835,2.9730
319.9876,3.0379
319.9917,3.0862
319.9959,3.1676
320.0000,3.0722
320.0041,3.0124
320.0083,3.1065
320.0124,3.1421
320.0165,3.1676
320.0206,3.1269
320.0248,3.1790
320.0289,3.0989
320.0330,3.0620
320.0372,3.0862
320.0413,3.2172
320.0454,3.2502
320.0496,3.1803
320.0537,3.1866
320.0578,3.1320
320.0620,3.0964
320.0661,3.2439
320.0702,3.2668
320.0744,3.2388
320.0785,3.1994
320.0826,3.1955
320.0868,3.1790
320.0909,3.1523
320.0950,3.0239
320.0992,3.0162
320.1033,3.1434
320.1074,3.2121
320.1116,3.2769
320.1157,3.2973
320.1198,3.3621
320.1240,3.3227
320.1281,3.3291
320.1322,3.3392
320.1364,3.3558
320.1405,3.3481
320.1446,3.2947
320.1487,3.2311
320.1529,3.2782
320.1570,3.1625
320.1611,3.1409
320.1653,3.2311
320.1694,3.1943
320.1735,3.2184
320.1777,3.2235
320.1818,3.3227
320.1859,3.3939
320.1901,3.5160
320.1942,3.5669
320.1983,3.6050
320.2025,3.5707
320.2066,3.4728
320.2107,3.3392
320.2149,3.3252
320.2190,2.9120
320.2231,2.8675
320.2273,2.8865
320.2314,2.9463
320.2355,2.9221
320.2397,2.9132
320.2438,2.7390
320.2479,2.7365
320.2521,2.8560
320.2562,2.8993
320.2603,2.9514
320.2644,2.6666
320.2686,2.5852
320.2727,2.7009
320.2768,2.8204
320.2810,2.8967
320.2851,2.9323
320.2892,2.9349
320.2934,3.0035
320.2975,3.0519
320.3016,3.0340
320.3058,3.0468
320.3099,3.0201
320.3140,2.9806
320.3182,3.0544
320.3223,3.1027
320.3264,3.0747
320.3306,2.9527
320.3347,2.9514
320.3388,2.8090
320.3430,2.8344
320.3471,2.8217
320.3512,2.8331
320.3554,2.8675
320.3595,2.9450
320.3636,2.9845
320.3678,2.9895
320.3719,2.9959
320.3760,2.9234
320.3802,2.9196
320.3843,2.9603
320.3884,3.0048
320.3925,3.0302
320.3967,3.0836
320.4008,3.1383
320.4049,2.9234
320.4091,2.7340
320.4132,2.7759
320.4173,2.9120
320.4215,2.9527
320.4256,2.9145
320.4297,2.9260
320.4339,2.8980
320.4380,2.9476
320.4421,2.7518
320.4463,2.6869
320.4504,2.6386
320.4545,2.6920
320.4587,2.7594
320.4628,2.8204
320.4669,2.8153
320.4711,2.7886
320.4752,2.8637
320.4793,2.9107
320.4835,2.9806
320.4876,2.9183
320.4917,2.5979
320.4959,2.4923
320.5000,2.4567
320.5041,2.3512
320.5083,2.2596
320.5124,2.4046
320.5165,2.4529
320.5206,2.6030
320.5248,2.7403
320.5289,2.8420
320.5330,2.8141
320.5372,2.8242
320.5413,2.5903
320.5454,2.6233
320.5496,2.6958
320.5537,2.8128
320.5578,2.8611
320.5620,2.8802
320.5661,2.8331
320.5702,2.8967
320.5744,2.8522
320.5785,2.9120
320.5826,2.8662
320.5868,2.8039
320.5909,2.9336
320.5950,3.0544
320.5992,3.0760
320.6033,2.9997
320.6074,2.9845
320.6116,2.9959
320.6157,3.0099
320.6198,3.0531
320.6240,3.0086
320.6281,2.9717
320.6322,2.8586
320.6364,2.6666
320.6405,2.6513
320.6446,2.6208
320.6487,2.6081
320.6529,2.6322
320.6570,2.7111
320.6611,2.7581
320.6653,2.7289
320.6694,2.8128
320.6735,2.7785
320.6777,2.8052
320.6818,2.8789
320.6859,2.7963
320.6901,2.7886
320.6942,2.7683
320.6983,2.6704
320.7025,2.5814
320.7066,2.5458
320.7107,2.6297
320.7149,2.6755
320.7190,2.6971
320.7231,2.7098
320.7273,2.7950
320.7314,2.8357
320.7355,2.8459
320.7397,2.8420
320.7438,2.8370
320.7479,2.6805
320.7521,2.6589
320.7562,2.4428
320.7603,2.4796
320.7644,2.5814
320.7686,2.6818
320.7727,2.5585
320.7768,2.6004
320.7810,2.6373
320.7851,2.5267
320.7892,2.5559
320.7934,2.5750
320.7975,2.6907
320.8016,2.7123
320.8058,2.7467
320.8099,2.6882
320.8140,2.6322
320.8182,2.6793
320.8223,2.6017
320.8264,2.5674
320.8306,2.5737
320.8347,2.5241
320.8388,2.5407
320.8430,2.5369
320.8471,2.5814
320.8512,2.6755
320.8554,2.7238
320.8595,2.7352
320.8636,2.7072
320.8678,2.6513
320.8719,2.6577
320.8760,2.6704
320.8802,2.7289
320.8843,2.8166
320.8884,2.6894
320.8925,2.7060
320.8967,2.7937
320.9008,2.7276
320.9049,2.6945
320.9091,2.6577
320.9132,2.6780
320.9173,2.7924
320.9215,2.7746
320.9256,2.7276
320.9297,2.7467
320.9339,2.8560
320.9380,2.9183
320.9421,2.8382
320.9463,2.8052
320.9504,2.7912
320.9545,2.6220
320.9587,2.4542
320.9628,2.4949
320.9669,2.5826
320.9711,2.6017
320.9752,2.6386
320.9793,2.7810
320.9835,2.8331
320.9876,2.9285
320.9917,2.9806
320.9959,2.9565
321.0000,2.9145
321.0041,2.9997
321.0083,3.0251
321.0124,2.9717
321.0165,2.9667
321.0206,2.9323
321.0248,2.7683
321.0289,2.8052
321.0330,2.9069
321.0372,3.0035
321.0413,3.0010
321.0454,3.0175
321.0496,2.8446
321.0537,2.8789
321.0578,2.9667
321.0620,2.8789
321.0661,2.8357
321.0702,2.9717
321.0744,3.0417
321.0785,3.0964
321.0826,3.0951
321.0868,3.1256
321.0909,3.0964
321.0950,3.1091
321.0992,3.1777
321.1033,3.1676
321.1074,3.2400
321.1116,3.2769
321.1157,3.1905
321.1198,3.0404
321.1240,2.9603
321.1281,2.8459
321.1322,2.8344
321.1364,2.8878
321.1405,2.8942
321.1446,2.9934
321.1487,2.8878
321.1529,2.8891
321.1570,2.9247
321.1611,2.9578
321.1653,2.7835
321.1694,2.7785
321.1735,2.8382
321.1777,2.8611
321.1818,2.7899
321.1859,2.8738
321.1901,2.9260
321.1942,2.9132
321.1983,2.9946
321.2025,3.0595
321.2066,3.0582
321.2107,2.8293
321.2149,2.8637
321.2190,2.7683
321.2231,2.7225
321.2273,2.7340
321.2314,2.7721
321.2355,2.8319
321.2397,2.7645
321.2438,2.7823
321.2479,2.8191
321.2521,2.8090
321.2562,2.8293
321.2603,2.9209
321.2644,2.9501
321.2686,2.9094
321.2727,2.8993
321.2768,2.9323
321.2810,3.0264
321.2851,2.9425
321.2892,2.8446
321.2934,2.7683
321.2975,2.8331
321.3016,2.8675
321.3058,2.8637
321.3099,2.8090
321.3140,2.6958
321.3182,2.7734
321.3223,2.8713
321.3264,2.9247
321.3306,2.9832
321.3347,2.9361
321.3388,2.8548
321.3430,2.7263
321.3471,2.5292
321.3512,2.6131
321.3554,2.6818
321.3595,2.7009
321.3636,2.7352
321.3678,2.6538
321.3719,2.4987
321.3760,2.4860
321.3802,2.4402
321.3843,2.4695
321.3884,2.4669
321.3925,2.4364
321.3967,2.5394
321.4008,2.6360
321.4049,2.6971
321.4091,2.7696
321.4132,2.6716
321.4173,2.7060
321.4215,2.6767
321.4256,2.7060
321.4297,2.8090
321.4339,2.8611
321.4380,2.9018
321.4421,2.9349
321.4463,2.9425
321.4504,2.9679
321.4545,3.0519
321.4587,2.9514
321.4628,2.8433
321.4669,2.8331
321.4711,2.7848
321.4752,2.7098
321.4793,2.7912
321.4835,2.6691
321.4876,2.6042
321.4917,2.5953
321.4959,2.6615
321.5000,2.6793
321.5041,2.7518
321.5083,2.8522
321.5124,2.8497
321.5165,2.7950
321.5206,2.7810
321.5248,2.7746
321.5289,2.7759
321.5330,2.6882
321.5372,2.6042
321.5413,2.6297
321.5454,2.6894
321.5496,2.7161
321.5537,2.6602
321.5578,2.6449
321.5620,2.6004
321.5661,2.6373
321.5702,2.7149
321.5744,2.7441
321.5785,2.7556
321.5826,2.7759
321.5868,2.8204
321.5909,2.8865
321.5950,2.9094
321.5992,2.9400
321.6033,2.8904
321.6074,2.8815
321.6116,2.8865
321.6157,2.8026
321.6198,2.8217
321.6240,2.8255
321.6281,2.8446
321.6322,2.9005
321.6364,2.8522
321.6405,2.8128
321.6446,2.7416
321.6487,2.8026
321.6529,2.8141
321.6570,2.7835
321.6611,2.6971
321.6653,2.7543
321.6694,2.7454
321.6735,2.8382
321.6777,2.9056
321.6818,2.9412
321.6859,2.9934
321.6901,2.9323
321.6942,2.8993
321.6983,2.8471
321.7025,2.8255
321.7066,2.7454
321.7107,2.8204
321.7149,2.8687
321.7190,2.8522
321.7231,2.7607
321.7273,2.6856
321.7314,2.7975
321.7355,2.8293
321.7397,2.7568
321.7438,2.6716
321.7479,2.7174
321.7521,2.7568
321.7562,2.7912
321.7603,2.9120
321.7644,2.9934
321.7686,3.0798
321.7727,3.1396
321.7768,3.1332
321.7810,3.1421
321.7851,3.1714
321.7892,3.2502
321.7934,3.1879
321.7975,3.0188
321.8016,2.7988
321.8058,2.7416
321.8099,2.5101
321.8140,2.3715
321.8182,2.3957
321.8223,2.4809
321.8264,2.4555
321.8306,2.4135
321.8347,2.4707
321.8388,2.5521
321.8430,2.5254
321.8471,2.4745
321.8512,2.4669
321.8554,2.4071
321.8595,2.2978
321.8636,2.2978
321.8678,2.2762
321.8719,2.2393
321.8760,2.2253
321.8802,2.2863
321.8843,2.2863
321.8884,2.2202
321.8925,2.2660
321.8967,2.2927
321.9008,2.3194
321.9049,2.3906
321.9091,2.3398
321.9132,2.3550
321.9173,2.3906
321.9215,2.3754
321.9256,2.1833
321.9297,2.2851
321.9339,2.2011
321.9380,2.2380
321.9421,2.2902
321.9463,2.3804
321.9504,2.3512
321.9545,2.3232
321.9587,2.3156
321.9628,2.3410
321.9669,2.3728
321.9711,2.4453
321.9752,2.4873
321.9793,2.4364
321.9835,2.5076
321.9876,2.5369
321.9917,2.3321
321.9959,2.2584
322.0000,2.2202
322.0041,2.1744
322.0083,2.2546
322.0124,2.3067
322.0165,2.3487
322.0206,2.3982
322.0248,2.3728
322.0289,2.3779
322.0330,2.3855
322.0372,2.3919
322.0413,2.3715
322.0454,2.3334
322.0496,2.2813
322.0537,2.3016
322.0578,2.3410
322.0620,2.3385
322.0661,2.3220
322.0702,2.2533
322.0744,2.3296
322.0785,2.4351
322.0826,2.4796
322.0868,2.5674
322.0909,2.6017
322.0950,2.5712
322.0992,2.5051
322.1033,2.4822
322.1074,2.4847
322.1116,2.4033
322.1157,2.4351
322.1198,2.4160
322.1240,2.4453
322.1281,2.4898
322.1322,2.4555
322.1364,2.4847
322.1405,2.5597
322.1446,2.5814
322.1487,2.6500
322.1529,2.6437
322.1570,2.5432
322.1611,2.5826
322.1653,2.5903
322.1694,2.5597
322.1735,2.5737
322.1777,2.6170
322.1818,2.6131
322.1859,2.6767
322.1901,2.7149
322.1942,2.6945
322.1983,2.7072
322.2025,2.7098
322.2066,2.6894
322.2107,2.7556
322.2149,2.7149
322.2190,2.6538
322.2231,2.5953
322.2273,2.5178
322.2314,2.5852
322.2355,2.5915
322.2397,2.5661
322.2438,2.5979
322.2479,2.5725
322.2521,2.5864
322.2562,2.5152
322.2603,2.4364
322.2644,2.4148
322.2686,2.4084
322.2727,2.4504
322.2768,2.5369
322.2810,2.5750
322.2851,2.5877
322.2892,2.6030
322.2934,2.5597
322.2975,2.5725
322.3016,2.5737
322.3058,2.5763
322.3099,2.6360
322.3140,2.7250
322.3182,2.7696
322.3223,2.7441
322.3264,2.6742
322.3306,2.6640
322.3347,2.7441
322.3388,2.7594
322.3430,2.6322
322.3471,2.6042
322.3512,2.6500
322.3554,2.7289
322.3595,2.6399
322.3636,2.5864
322.3678,2.6818
322.3719,2.6780
322.3760,2.5992
322.3802,2.5890
322.3843,2.6284
322.3884,2.6971
322.3925,2.7276
322.3967,2.8153
322.4008,2.8255
322.4049,2.7823
322.4091,2.8891
322.4132,2.8141
322.4173,2.8268
322.4215,2.8509
322.4256,2.8865
322.4297,2.9336
322.4339,2.9603
322.4380,2.9094
322.4421,2.8560
322.4463,2.8090
322.4504,2.8535
322.4545,2.9120
322.4587,2.9400
322.4628,2.8942
322.4669,2.8026
322.4711,2.8408
322.4752,2.7823
322.4793,2.5903
322.4835,2.5407
322.4876,2.5000
322.4917,2.4720
322.4959,2.4898
322.5000,2.4936
322.5041,2.5890
322.5083,2.6131
322.5124,2.6386
322.5165,2.5686
322.5206,2.5903
322.5248,2.4949
322.5289,2.4796
322.5330,2.4478
322.5372,2.4275
322.5413,2.4733
322.5454,2.4923
322.5496,2.4885
322.5537,2.4669
322.5578,2.4644
322.5620,2.3639
322.5661,2.4402
322.5702,2.4695
322.5744,2.5305
322.5785,2.6220
322.5826,2.6310
322.5868,2.7098
322.5909,2.7314
322.5950,2.7645
322.5992,2.8204
322.6033,2.8535
322.6074,2.8687
322.6116,2.7085
322.6157,2.6106
322.6198,2.6119
322.6240,2.6360
322.6281,2.6004
322.6322,2.6271
322.6364,2.6538
322.6405,2.6818
322.6446,2.6538
322.6487,2.6297
322.6529,2.6259
322.6570,2.6831
322.6611,2.7149
322.6653,2.6513
322.6694,2.6424
322.6735,2.6284
322.6777,2.6551
322.6818,2.7034
322.6859,2.7861
322.6901,2.8370
322.6942,2.9183
322.6983,2.8954
322.7025,2.8687
322.7066,2.8993
322.7107,2.7607
322.7149,2.7619
322.7190,2.6106
322.7231,2.5305
322.7273,2.6093
322.7314,2.7352
322.7355,2.8115
322.7397,2.8916
322.7438,2.8815
322.7479,2.8815
322.7521,2.8255
322.7562,2.7518
322.7603,2.7670
322.7644,2.8548
322.7686,2.9425
322.7727,2.8878
322.7768,2.8916
322.7810,2.9158
322.7851,2.9171
322.7892,2.8967
322.7934,2.8929
322.7975,2.9412
322.8016,3.0124
322.8058,3.0557
322.8099,3.0175
322.8140,2.9565
322.8182,2.9667
322.8223,2.8840
322.8264,2.9272
322.8306,2.9628
322.8347,2.9132
322.8388,2.9107
322.8430,2.9005
322.8471,2.8280
322.8512,2.7352
322.8554,2.7746
322.8595,2.7543
322.8636,2.8382
322.8678,2.8433
322.8719,2.8039
322.8760,2.6666
322.8802,2.6335
322.8843,2.6856
322.8884,2.8026
322.8925,2.8255
322.8967,2.8497
322.9008,2.7670
322.9049,2.7937
322.9091,2.8484
322.9132,2.9158
322.9173,3.0099
322.9215,3.0582
322.9256,3.0989
322.9297,3.0519
322.9339,2.8395
322.9380,2.6971
322.9421,2.8115
322.9463,2.8980
322.9504,2.9361
322.9545,2.8242
322.9587,2.7619
322.9628,2.6589
322.9669,2.7607
322.9711,2.8191
322.9752,2.6945
322.9793,2.7301
322.9835,2.7861
322.9876,2.8624
322.9917,2.6742
322.9959,2.4733
323.0000,2.5140
323.0041,2.6017
323.0083,2.6729
323.0124,2.6894
323.0165,2.5852
323.0206,2.6602
323.0248,2.7174
323.0289,2.7696
323.0330,2.8306
323.0372,2.8522
323.0413,2.8408
323.0454,2.8064
323.0496,2.7492
323.0537,2.6259
323.0578,2.4885
323.0620,2.5216
323.0661,2.5839
323.0702,2.5801
323.0744,2.4313
323.0785,2.4491
323.0826,2.4644
323.0868,2.5610
323.0909,2.5877
323.0950,2.6259
323.0992,2.5928
323.1033,2.6564
323.1074,2.6055
323.1116,2.4949
323.1157,2.4758
323.1198,2.4720
323.1240,2.5267
323.1281,2.6246
323.1322,2.6386
323.1364,2.6869
323.1405,2.7161
323.1446,2.7250
323.1487,2.8217
323.1529,2.7874
323.1570,2.7034
323.1611,2.5712
323.1653,2.6017
323.1694,2.6437
323.1735,2.5419
323.1777,2.6271
323.1818,2.5941
323.1859,2.6081
323.1901,2.6208
323.1942,2.4834
323.1983,2.3194
323.2025,2.2685
323.2066,2.3321
323.2107,2.3677
323.2149,2.3003
323.2190,2.2139
323.2231,2.2813
323.2273,2.3296
323.2314,2.3245
323.2355,2.2507
323.2397,2.2533
323.2438,2.2062
323.2479,2.2482
323.2521,2.2749
323.2562,2.1986
323.2603,2.1198
323.2644,2.1897
323.2686,2.2787
323.2727,2.1922
323.2768,2.0994
323.2810,2.1783
323.2851,2.2965
323.2892,2.3665
323.2934,2.3130
323.2975,2.4160
323.3016,2.4453
323.3058,2.5547
323.3099,2.5890
323.3140,2.6449
323.3182,2.7289
323.3223,2.7123
323.3264,2.6259
323.3306,2.6564
323.3347,2.6755
323.3388,2.6882
323.3430,2.4796
323.3471,2.4084
323.3512,2.3016
323.3554,2.1427
323.3595,2.2635
323.3636,2.4008
323.3678,2.4936
323.3719,2.5369
323.3760,2.5305
323.3802,2.5712
323.3843,2.4936
323.3884,2.5165
323.3925,2.5101
323.3967,2.5000
323.4008,2.5445
323.4049,2.5559
323.4091,2.5763
323.4132,2.5572
323.4173,2.6081
323.4215,2.5470
323.4256,2.5750
323.4297,2.6195
323.4339,2.6170
323.4380,2.6284
323.4421,2.5330
323.4463,2.5496
323.4504,2.5915
323.4545,2.5000
323.4587,2.5152
323.4628,2.5737
323.4669,2.6144
323.4711,2.6551
323.4752,2.6742
323.4793,2.7301
323.4835,2.7479
323.4876,2.6602
323.4917,2.6793
323.4959,2.5152
323.5000,2.5254
323.5041,2.6220
323.5083,2.6284
323.5124,2.6297
323.5165,2.6182
323.5206,2.5458
323.5248,2.5101
323.5289,2.5051
323.5330,2.5203
323.5372,2.5737
323.5413,2.4389
323.5454,2.4911
323.5496,2.5826
323.5537,2.5636
323.5578,2.6030
323.5620,2.6844
323.5661,2.6500
323.5702,2.6424
323.5744,2.6055
323.5785,2.6716
323.5826,2.6335
323.5868,2.5203
323.5909,2.5318
323.5950,2.6182
323.5992,2.5903
323.6033,2.6462
323.6074,2.5775
323.6116,2.6208
323.6157,2.5305
323.6198,2.4567
323.6240,2.4695
323.6281,2.2711
323.6322,2.1884
323.6364,2.2139
323.6405,2.1910
323.6446,2.2291
323.6487,2.3169
323.6529,2.1833
323.6570,2.2584
323.6611,2.3944
323.6653,2.4593
323.6694,2.4606
323.6735,2.4351
323.6777,2.3868
323.6818,2.3970
323.6859,2.4453
323.6901,2.5356
323.6942,2.2952
323.6983,2.3855
323.7025,2.4351
323.7066,2.5979
323.7107,2.7072
323.7149,2.7212
323.7190,2.7047
323.7231,2.7416
323.7273,2.7250
323.7314,2.6869
323.7355,2.6170
323.7397,2.5953
323.7438,2.5623
323.7479,2.6996
323.7521,2.7924
323.7562,2.8446
323.7603,2.8331
323.7644,2.8929
323.7686,2.9272
323.7727,2.9692
323.7768,2.9374
323.7810,2.8509
323.7851,2.8509
323.7892,2.8153
323.7934,2.7772
323.7975,2.5445
323.8016,2.5432
323.8058,2.5750
323.8099,2.5725
323.8140,2.6042
323.8182,2.5750
323.8223,2.4834
323.8264,2.5381
323.8306,2.4962
323.8347,2.5025
323.8388,2.4593
323.8430,2.4631
323.8471,2.5292
323.8512,2.5852
323.8554,2.2507
323.8595,2.3207
323.8636,2.3550
323.8678,2.3181
323.8719,2.3245
323.8760,2.3741
323.8802,2.4809
323.8843,2.5458
323.8884,2.5089
323.8925,2.5140
323.8967,2.5648
323.9008,2.6297
323.9049,2.3982
323.9091,2.3525
323.9132,2.3309
323.9173,2.2647
323.9215,2.3487
323.9256,2.3766
323.9297,2.3550
323.9339,2.4211
323.9380,2.4478
323.9421,2.4415
323.9463,2.3728
323.9504,2.4351
323.9545,2.4974
323.9587,2.4949
323.9628,2.4313
323.9669,2.3436
323.9711,2.3487
323.9752,2.3156
323.9793,2.2546
323.9835,2.3334
323.9876,2.3423
323.9917,2.3130
323.9959,2.3118
324.0000,2.3690
324.0041,2.3258
324.0083,2.3220
324.0124,2.2952
324.0165,2.3270
324.0206,2.3080
324.0248,2.3423
324.0289,2.3258
324.0330,2.2749
324.0372,2.3652
324.0413,2.3512
324.0454,2.3982
324.0496,2.4593
324.0537,2.5114
324.0578,2.5750
324.0620,2.4504
324.0661,2.4606
324.0702,2.4809
324.0744,2.4987
324.0785,2.6220
324.0826,2.7645
324.0868,2.6933
324.0909,2.6462
324.0950,2.7276
324.0992,2.7708
324.1033,2.7721
324.1074,2.6945
324.1116,2.7785
324.1157,2.6971
324.1198,2.7161
324.1240,2.7200
324.1281,2.7365
324.1322,2.6220
324.1364,2.4873
324.1405,2.4071
324.1446,2.3690
324.1487,2.3766
324.1529,2.4593
324.1570,2.4491
324.1611,2.4033
324.1653,2.4211
324.1694,2.5496
324.1735,2.6704
324.1777,2.6538
324.1818,2.6348
324.1859,2.6144
324.1901,2.6844
324.1942,2.7365
324.1983,2.7797
324.2025,2.6933
324.2066,2.5496
324.2107,2.6322
324.2149,2.6894
324.2190,2.7200
324.2231,2.6297
324.2273,2.5585
324.2314,2.4326
324.2355,2.3385
324.2397,2.4122
324.2438,2.4008
324.2479,2.4135
324.2521,2.4008
324.2562,2.4466
324.2603,2.5330
324.2644,2.6182
324.2686,2.5432
324.2727,2.5725
324.2768,2.5445
324.2810,2.6004
324.2851,2.6157
324.2892,2.6424
324.2934,2.6182
324.2975,2.6233
324.3016,2.6666
324.3058,2.6220
324.3099,2.6805
324.3140,2.6882
324.3182,2.5381
324.3223,2.5496
324.3264,2.6437
324.3306,2.6666
324.3347,2.7034
324.3388,2.7772
324.3430,2.6945
324.3471,2.5928
324.3512,2.5114
324.3554,2.5890
324.3595,2.6284
324.3636,2.4466
324.3678,2.4389
324.3719,2.2838
324.3760,2.1210
324.3802,2.1058
324.3843,2.1986
324.3884,2.3296
324.3925,2.4351
324.3967,2.3474
324.4008,2.0638
324.4049,1.8604
324.4091,1.8871
324.4132,1.8438
324.4173,1.8159
324.4215,1.8858
324.4256,1.8642
324.4297,1.6378
324.4339,1.6683
324.4380,1.5793
324.4421,1.4967
324.4463,1.4789
324.4504,1.5730
324.4545,1.6556
324.4587,1.6963
324.4628,1.7370
324.4669,1.7993
324.4711,1.8298
324.4752,1.8209
324.4793,1.7548
324.4835,1.8578
324.4876,1.9265
324.4917,1.8883
324.4959,1.9278
324.5000,1.9964
324.5041,1.9672
324.5083,2.0142
324.5124,2.0829
324.5165,2.1605
324.5206,2.2266
324.5248,2.1655
324.5289,2.1452
324.5330,2.1668
324.5372,2.2266
324.5413,2.2736
324.5454,2.1172
324.5496,1.9227
324.5537,1.9316
324.5578,1.9951
324.5620,2.1020
324.5661,2.1249
324.5702,2.1439
324.5744,2.1986
324.5785,2.2813
324.5826,2.1655
324.5868,2.1172
324.5909,2.1706
324.5950,2.1160
324.5992,2.1058
324.6033,2.1134
324.6074,2.0371
324.6116,1.9773
324.6157,2.0943
324.6198,2.1147
324.6240,1.9545
324.6281,1.9672
324.6322,1.9748
324.6364,2.0079
324.6405,2.0854
324.6446,2.0918
324.6487,2.1007
324.6529,2.1465
324.6570,2.1655
324.6611,2.1719
324.6653,2.1147
324.6694,2.0740
324.6735,1.9824
324.6777,2.0117
324.6818,2.0231
324.6859,2.1083
324.6901,2.1325
324.6942,2.1528
324.6983,2.2126
324.7025,2.2952
324.7066,2.3283
324.7107,2.3398
324.7149,2.3003
324.7190,2.2533
324.7231,2.1147
324.7273,2.2011
324.7314,2.2558
324.7355,2.1605
324.7397,2.2190
324.7438,2.2685
324.7479,2.1694
324.7521,2.1439
324.7562,2.1605
324.7603,2.2024
324.7644,2.2952
324.7686,2.2851
324.7727,2.2368
324.7768,2.2240
324.7810,2.2914
324.7851,2.2596
324.7892,2.0320
324.7934,2.0435
324.7975,2.1121
324.8016,2.1070
324.8058,2.1147
324.8099,2.2062
324.8140,2.2062
324.8182,2.2698
324.8223,2.0130
324.8264,2.0333
324.8306,2.1630
324.8347,2.2762
324.8388,2.2164
324.8430,2.1910
324.8471,2.2011
324.8512,2.2457
324.8554,2.2126
324.8595,2.2482
324.8636,2.2215
324.8678,2.1846
324.8719,2.1872
324.8760,2.1732
324.8802,2.2418
324.8843,2.1910
324.8884,2.1617
324.8925,2.2558
324.8967,2.2164
324.9008,2.0282
324.9049,2.0981
324.9091,2.1185
324.9132,2.1299
324.9173,2.0308
324.9215,2.0117
324.9256,1.9138
324.9297,1.8960
324.9339,1.9379
324.9380,1.9634
324.9421,2.0193
324.9463,1.9061
324.9504,1.8616
324.9545,1.8832
324.9587,1.9239
324.9628,1.9786
324.9669,2.0778
324.9711,2.1210
324.9752,2.0460
324.9793,2.0587
324.9835,2.0269
324.9876,2.0778
324.9917,2.1706
324.9959,2.0358
325.0000,1.7930
325.0041,1.7930
325.0083,1.7764
325.0124,1.8311
325.0165,1.7675
325.0206,1.8438
325.0248,1.8909
325.0289,1.7497
325.0330,1.7752
325.0372,1.8438
325.0413,1.7739
325.0454,1.7866
325.0496,1.8044
325.0537,1.8375
325.0578,1.9087
325.0620,1.9595
325.0661,1.9252
325.0702,1.9239
325.0744,1.8515
325.0785,1.7624
325.0826,1.5730
325.0868,1.6302
325.0909,1.7268
325.0950,1.7497
325.0992,1.7713
325.1033,1.8260
325.1074,1.9303
325.1116,1.9888
325.1157,1.8858
325.1198,1.8324
325.1240,1.7904
325.1281,1.8476
325.1322,1.8502
325.1364,1.8591
325.1405,1.8718
325.1446,1.9189
325.1487,1.8972
325.1529,1.9468
325.1570,2.0002
325.1611,2.0816
325.1653,2.0727
325.1694,2.0956
325.1735,2.0880
325.1777,2.0308
325.1818,2.0613
325.1859,2.0676
325.1901,2.0753
325.1942,2.1427
325.1983,2.1439
325.2025,2.2037
325.2066,2.2825
325.2107,2.3550
325.2149,2.3970
325.2190,2.3855
325.2231,2.3779
325.2273,2.4224
325.2314,2.3982
325.2355,2.3754
325.2397,2.3766
325.2438,2.2011
325.2479,2.2279
325.2521,2.2431
325.2562,2.2011
325.2603,2.1401
325.2644,2.1439
325.2686,2.1096
325.2727,2.0257
325.2768,2.0727
325.2810,2.1566
325.2851,2.1439
325.2892,2.1922
325.2934,2.0854
325.2975,2.0320
325.3016,2.0562
325.3058,2.0333
325.3099,1.9354
325.3140,1.9519
325.3182,1.9519
325.3223,1.9557
325.3264,1.9036
325.3306,1.7802
325.3347,1.7955
325.3388,1.7040
325.3430,1.7014
325.3471,1.7586
325.3512,1.8019
325.3554,1.8769
325.3595,1.9812
325.3636,1.9570
325.3678,2.0282
325.3719,2.0028
325.3760,1.9659
325.3802,1.9913
325.3843,2.0155
325.3884,2.0816
325.3925,2.1287
325.3967,2.0524
325.4008,1.9939
325.4049,1.8947
325.4091,1.8654
325.4132,1.8883
325.4173,1.9201
325.4215,1.9074
325.4256,1.9150
325.4297,1.9392
325.4339,2.0066
325.4380,2.0664
325.4421,2.0969
325.4463,2.1338
325.4504,2.1770
325.4545,2.0104
325.4587,2.0206
325.4628,1.9405
325.4669,1.8705
325.4711,1.7841
325.4752,1.7993
325.4793,1.8782
325.4835,1.9265
325.4876,1.8972
325.4917,1.9227
325.4959,1.9812
325.5000,1.9672
325.5041,1.8794
